id,lessons_id,type,title,subsequences
394,29,TOOL_ACTIVITY_TYPE,Innovation Cycle,null
395,29,TOOL_ACTIVITY_TYPE,Principles,null
396,29,TOOL_ACTIVITY_TYPE,Submit Files,null
397,29,TOOL_ACTIVITY_TYPE,Video Discussion,null
398,29,TOOL_ACTIVITY_TYPE,Video Discussion,null
399,29,TOOL_ACTIVITY_TYPE,Video Explain,null
400,29,TOOL_ACTIVITY_TYPE,Video Discussion,null
401,29,TOOL_ACTIVITY_TYPE,Video Predict,null
402,29,TOOL_ACTIVITY_TYPE,Video Discussion,null
403,29,TOOL_ACTIVITY_TYPE,Good Lessons,null
404,29,TOOL_ACTIVITY_TYPE,SKYPE CONTACT,null
405,29,FLOATING_ACTIVITY_TYPE,Support Activity,null
406,29,TOOL_ACTIVITY_TYPE,Sample lessons,null
408,30,TOOL_ACTIVITY_TYPE,Mindmap,null
407,30,TOOL_ACTIVITY_TYPE,Notebook,null
409,30,TOOL_ACTIVITY_TYPE,Multiple Choice,null
410,30,TOOL_ACTIVITY_TYPE,Notebook,null
411,30,TOOL_ACTIVITY_TYPE,Forum,null
412,30,TOOL_ACTIVITY_TYPE,Task List,null
413,30,TOOL_ACTIVITY_TYPE,Forum,null
414,30,TOOL_ACTIVITY_TYPE,Forum,null
415,31,TOOL_ACTIVITY_TYPE,Τι θα μάθουμε σήμερα,null
416,31,TOOL_ACTIVITY_TYPE,Έλεγχος πρότερων γνώσεων,null
417,31,TOOL_ACTIVITY_TYPE,Παρουσίαση μαθήματος,null
418,31,TOOL_ACTIVITY_TYPE,Σύνοψη-Επίλογος,null
419,32,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
420,32,TOOL_ACTIVITY_TYPE,Ερωτηματολόγιο,null
421,32,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
422,32,TOOL_ACTIVITY_TYPE,ΤΙ ΑΞΙΟΛΟΓΟΥΜΕ,null
423,32,TOOL_ACTIVITY_TYPE,ΓΙΑΤΙ ΑΞΙΟΛΟΓΟΥΜΕ,null
424,32,TOOL_ACTIVITY_TYPE,ΠΩΣ ΑΞΙΟΛΟΓΟΥΜΕ,null
425,32,TOOL_ACTIVITY_TYPE,Συνομιλία (Chat),null
426,32,TOOL_ACTIVITY_TYPE,Βιντεοσκόπηση εκπαιδευτικής συνάντησης,null
427,32,TOOL_ACTIVITY_TYPE,Έντυπο Παρατήρησης,null
428,32,OPTIONS_ACTIVITY_TYPE,Προαιρετική Δραστηριότητα,"{72, 73, 74, 75, 76, 77}"
429,32,TOOL_ACTIVITY_TYPE,Επισκόπηση,null
430,32,TOOL_ACTIVITY_TYPE,Μαγνητοφώνηση εκπαιδευτικής συνάντησης,null
431,32,TOOL_ACTIVITY_TYPE,"Διαγνωστικά τεστ, εκπαιδευτικές δραστηριότητες",null
432,32,TOOL_ACTIVITY_TYPE,Συνοπτικός Πίνακας,null
433,32,PARALLEL_ACTIVITY_TYPE,Συνομιλία,"{78, 79}"
434,32,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
436,33,TOOL_ACTIVITY_TYPE,Solar System Song,null
437,33,TOOL_ACTIVITY_TYPE,The Solar System,null
438,33,TOOL_ACTIVITY_TYPE,Multiple Choice,null
439,33,TOOL_ACTIVITY_TYPE,Voting,null
440,33,TOOL_ACTIVITY_TYPE,Chat,null
441,33,GROUP_BRANCHING_ACTIVITY_TYPE,Choose one,"{81, 82, 83, 84, 85, 86, 87}"
442,33,GROUPING_ACTIVITY_TYPE,Grouping,null
443,33,TOOL_ACTIVITY_TYPE,Q & A,null
444,33,TOOL_ACTIVITY_TYPE,Conditions on Earth,null
435,33,TOOL_ACTIVITY_TYPE,What do you know?,null
445,33,TOOL_ACTIVITY_TYPE,Now your turn,null
446,33,TOOL_ACTIVITY_TYPE,What about Earth?,null
448,33,TOOL_ACTIVITY_TYPE,Mercury,null
449,33,TOOL_ACTIVITY_TYPE,Venus,null
450,33,TOOL_ACTIVITY_TYPE,Mars,null
451,33,TOOL_ACTIVITY_TYPE,Jupiter,null
452,33,TOOL_ACTIVITY_TYPE,Saturn,null
453,33,TOOL_ACTIVITY_TYPE,Uranus,null
454,33,TOOL_ACTIVITY_TYPE,Neptune,null
461,33,TOOL_ACTIVITY_TYPE,Voting,null
463,34,TOOL_ACTIVITY_TYPE,Chat,null
462,34,TOOL_ACTIVITY_TYPE,Noticeboard,null
464,34,GROUPING_ACTIVITY_TYPE,Chat Grouping,null
465,35,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
466,35,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
467,35,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
468,36,TOOL_ACTIVITY_TYPE,Start,null
469,36,TOOL_ACTIVITY_TYPE,Time Games,null
470,36,GROUPING_ACTIVITY_TYPE,Groups,null
471,36,TOOL_ACTIVITY_TYPE,Chat,null
472,36,TOOL_ACTIVITY_TYPE,Coverting Between Time Units,null
473,36,TOOL_ACTIVITY_TYPE,Timetables,null
474,36,TOOL_ACTIVITY_TYPE,Extra Activity,null
475,36,TOOL_ACTIVITY_TYPE,Noticeboard,null
477,37,TOOL_ACTIVITY_TYPE,Outcomes,null
478,37,TOOL_ACTIVITY_TYPE,Quizlet,null
479,37,TOOL_ACTIVITY_TYPE,Video Overview,null
480,37,TOOL_ACTIVITY_TYPE,Locate Actium,null
476,37,TOOL_ACTIVITY_TYPE,Introduction,null
481,37,TOOL_ACTIVITY_TYPE,Revision,null
482,37,SYNCH_GATE_ACTIVITY_TYPE,Stop Gate,null
483,37,CHOSEN_BRANCHING_ACTIVITY_TYPE,Octavian and Antony's fleets,"{92, 93}"
485,37,TOOL_ACTIVITY_TYPE,Task List,null
486,37,TOOL_ACTIVITY_TYPE,Task List,null
488,37,TOOL_ACTIVITY_TYPE,Discussion and Debate,null
489,37,TOOL_ACTIVITY_TYPE,Assessment,null
490,37,TOOL_ACTIVITY_TYPE,Emperor Game,null
491,37,TOOL_ACTIVITY_TYPE,Class Discussion,null
492,38,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
493,38,TOOL_ACTIVITY_TYPE,Στόχοι,null
494,38,TOOL_ACTIVITY_TYPE,Συνομιλία (Chat),null
495,38,TOOL_ACTIVITY_TYPE,Σημειωματάριο,null
496,38,TOOL_ACTIVITY_TYPE,Πρόσθετες Πηγές,null
497,38,FLOATING_ACTIVITY_TYPE,Δραστ. Υποστήριξης,null
498,38,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
499,38,TOOL_ACTIVITY_TYPE,Ερευνα,null
500,38,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
501,39,TOOL_ACTIVITY_TYPE,Introduction,null
502,39,TOOL_ACTIVITY_TYPE,Q & A,null
503,39,TOOL_ACTIVITY_TYPE,General overview,null
504,39,TOOL_ACTIVITY_TYPE,Conservation,null
505,39,TOOL_ACTIVITY_TYPE,Reconstruction,null
506,39,TOOL_ACTIVITY_TYPE,Custodianship,null
507,39,TOOL_ACTIVITY_TYPE,Display of human remains,null
508,39,GROUPING_ACTIVITY_TYPE,Grouping,null
509,39,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{99, 100, 101, 102}"
511,39,TOOL_ACTIVITY_TYPE,Noticeboard,null
512,39,TOOL_ACTIVITY_TYPE,Noticeboard,null
513,39,TOOL_ACTIVITY_TYPE,Noticeboard,null
514,39,TOOL_ACTIVITY_TYPE,Noticeboard,null
516,39,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
517,39,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
518,39,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
519,39,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
521,39,TOOL_ACTIVITY_TYPE,Conservation,null
522,39,TOOL_ACTIVITY_TYPE,Reconstruction,null
523,39,TOOL_ACTIVITY_TYPE,Custodainship of the sites,null
524,39,TOOL_ACTIVITY_TYPE,Display of human remains,null
526,39,TOOL_ACTIVITY_TYPE,Display of human remains,null
527,39,TOOL_ACTIVITY_TYPE,Custodianship of the sites,null
528,39,TOOL_ACTIVITY_TYPE,Reconstruction,null
529,39,TOOL_ACTIVITY_TYPE,Conservation,null
530,39,TOOL_ACTIVITY_TYPE,Submit Files,null
531,39,TOOL_ACTIVITY_TYPE,Submit Files,null
532,39,TOOL_ACTIVITY_TYPE,Submit Files,null
533,39,TOOL_ACTIVITY_TYPE,Submit Files,null
534,39,TOOL_ACTIVITY_TYPE,Thanks/ Homework,null
535,39,TOOL_ACTIVITY_TYPE,Image Gallery,null
536,39,TOOL_ACTIVITY_TYPE,Image Gallery,null
537,39,TOOL_ACTIVITY_TYPE,Image Gallery,null
538,39,TOOL_ACTIVITY_TYPE,Display of human reamains gallery,null
539,40,TOOL_ACTIVITY_TYPE,Noticeboard,null
540,40,TOOL_ACTIVITY_TYPE,Seat post issues,null
541,40,TOOL_ACTIVITY_TYPE,Data Collection,null
542,40,TOOL_ACTIVITY_TYPE,Warranty assessment,null
543,40,TOOL_ACTIVITY_TYPE,Technical discussion,null
544,40,TOOL_ACTIVITY_TYPE,Photo instruction,null
545,40,TOOL_ACTIVITY_TYPE,Share Resources,null
546,40,TOOL_ACTIVITY_TYPE,Forum,null
547,40,PARALLEL_ACTIVITY_TYPE,Discussion and suggestion forum,"{104, 105}"
548,40,TOOL_ACTIVITY_TYPE,Photo upload,null
549,40,TOOL_ACTIVITY_TYPE,Noticeboard,null
550,40,TOOL_ACTIVITY_TYPE,Noticeboard,null
551,40,TOOL_ACTIVITY_TYPE,Image Gallery,null
552,41,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
553,41,TOOL_ACTIVITY_TYPE,Ερωτ. Επαναληψης,null
554,41,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{107, 108}"
555,41,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
557,41,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
558,41,TOOL_ACTIVITY_TYPE,Τεστ,null
559,41,TOOL_ACTIVITY_TYPE,Αναζ. Πληροφ.,null
561,41,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
562,41,TOOL_ACTIVITY_TYPE,Επαν. Θεωρίας,null
563,42,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
564,42,PARALLEL_ACTIVITY_TYPE,Η ουρά !!,"{110, 111}"
565,42,GROUPING_ACTIVITY_TYPE,Δημιουργία Ομάδων,null
566,42,TOOL_ACTIVITY_TYPE,Το πρόβλημα,null
567,42,TOOL_ACTIVITY_TYPE,Q & A,null
568,42,TOOL_ACTIVITY_TYPE,Η ουρά,null
569,42,TOOL_ACTIVITY_TYPE,Ο Αλγόριθμος,null
570,42,TOOL_ACTIVITY_TYPE,Συζήτηση,null
571,42,TOOL_ACTIVITY_TYPE,Συζήτηση,null
572,42,PARALLEL_ACTIVITY_TYPE,Η Λύση,"{112, 113}"
573,42,TOOL_ACTIVITY_TYPE,Οι αγώνες...,null
574,42,TOOL_ACTIVITY_TYPE,Προπόνηση,null
575,42,TOOL_ACTIVITY_TYPE,Η εξελιξη,null
576,42,SCHEDULE_GATE_ACTIVITY_TYPE,Pit Stop !!!,null
577,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
578,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
579,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
580,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
581,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
582,43,TOOL_ACTIVITY_TYPE,Multiple Choice,null
583,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
584,43,TOOL_ACTIVITY_TYPE,Multiple Choice,null
585,43,TOOL_ACTIVITY_TYPE,Noticeboard,null
586,44,TOOL_ACTIVITY_TYPE,Noticeboard,null
587,44,TOOL_ACTIVITY_TYPE,Chat,null
588,44,GROUPING_ACTIVITY_TYPE,Grouping,null
589,44,TOOL_ACTIVITY_TYPE,Q & A,null
590,44,TOOL_ACTIVITY_TYPE,Multiple Choice,null
591,44,TOOL_ACTIVITY_TYPE,Q & A,null
592,44,TOOL_ACTIVITY_TYPE,Share Resources,null
593,44,TOOL_ACTIVITY_TYPE,Voting,null
594,45,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
595,45,TOOL_ACTIVITY_TYPE,Ερώτηση υπόβαθρα,null
596,45,TOOL_ACTIVITY_TYPE,Υπόβαθρα,null
597,45,TOOL_ACTIVITY_TYPE,Μορφές,null
598,45,TOOL_ACTIVITY_TYPE,Βίντεο ,null
599,45,TOOL_ACTIVITY_TYPE,Ερευνα,null
600,45,TOOL_ACTIVITY_TYPE,Ερώτηση μορφές,null
601,45,TOOL_ACTIVITY_TYPE,Επισκόπηση,null
602,46,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
603,46,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
604,46,TOOL_ACTIVITY_TYPE,Υλικό για Μελέτη,null
605,46,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
606,46,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
607,46,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{120, 118, 119}"
609,46,TOOL_ACTIVITY_TYPE,Άριστα,null
610,46,TOOL_ACTIVITY_TYPE,Πολύ Καλά,null
611,46,TOOL_ACTIVITY_TYPE,Μέτρια,null
615,47,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
616,47,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
617,47,TOOL_ACTIVITY_TYPE,Share Resources,null
618,47,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
619,47,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
620,47,TOOL_ACTIVITY_TYPE,Noticeboard,null
621,47,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{122, 123, 124, 125}"
623,47,TOOL_ACTIVITY_TYPE,Q & A,null
614,47,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
627,47,TOOL_ACTIVITY_TYPE,Noticeboard,null
628,47,TOOL_ACTIVITY_TYPE,Voting,null
629,47,TOOL_ACTIVITY_TYPE,Notebook,null
630,47,TOOL_ACTIVITY_TYPE,Submit Files,null
631,47,TOOL_ACTIVITY_TYPE,Q & A,null
632,47,TOOL_ACTIVITY_TYPE,Q & A,null
633,47,TOOL_ACTIVITY_TYPE,Q & A,null
634,47,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
635,48,TOOL_ACTIVITY_TYPE,Noticeboard,null
636,48,TOOL_ACTIVITY_TYPE,Chat,null
637,48,TOOL_ACTIVITY_TYPE,Voting,null
638,48,TOOL_ACTIVITY_TYPE,Noticeboard,null
639,48,TOOL_ACTIVITY_TYPE,Share Resources,null
640,48,TOOL_ACTIVITY_TYPE,Submit Files,null
641,48,TOOL_ACTIVITY_TYPE,Q and A,null
642,49,TOOL_ACTIVITY_TYPE,Noticeboard,null
643,49,TOOL_ACTIVITY_TYPE,Revision,null
644,49,TOOL_ACTIVITY_TYPE,Adding verbs to a sentence,null
645,49,TOOL_ACTIVITY_TYPE,identifying nouns,null
646,49,TOOL_ACTIVITY_TYPE,Identifying verbs,null
647,49,TOOL_ACTIVITY_TYPE,The Noun song,null
648,49,TOOL_ACTIVITY_TYPE,The verb song,null
649,49,TOOL_ACTIVITY_TYPE,adding nouns to a sentence,null
650,49,TOOL_ACTIVITY_TYPE,Learning nouns,null
651,49,TOOL_ACTIVITY_TYPE,Learning verbs,null
652,49,TOOL_ACTIVITY_TYPE,Types some nouns,null
653,49,TOOL_ACTIVITY_TYPE,Type some verbs,null
654,49,GROUPING_ACTIVITY_TYPE,Grouping,null
655,49,TOOL_ACTIVITY_TYPE,Chat,null
656,49,TOOL_ACTIVITY_TYPE,Scribe,null
657,49,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{128, 129}"
658,50,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
659,50,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
660,50,TOOL_ACTIVITY_TYPE,Υλικό για Μελέτη,null
661,50,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
662,50,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
663,50,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{131, 132, 133}"
665,50,TOOL_ACTIVITY_TYPE,Άριστα,null
666,50,TOOL_ACTIVITY_TYPE,Πολύ Καλά,null
667,50,TOOL_ACTIVITY_TYPE,Μέτρια,null
670,50,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
672,51,TOOL_ACTIVITY_TYPE,Υπάρχει ο αέρας;,null
671,51,TOOL_ACTIVITY_TYPE,Γειά σας,null
673,51,TOOL_ACTIVITY_TYPE,Τελικά υπάρχει,null
674,51,TOOL_ACTIVITY_TYPE,Ερευνα,null
675,51,TOOL_ACTIVITY_TYPE,Για να δούμε τι έμαθες,null
676,51,TOOL_ACTIVITY_TYPE,Η ατμόσφαιρα της γης,null
677,51,PERMISSION_GATE_ACTIVITY_TYPE,null,null
678,51,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
679,51,GROUPING_ACTIVITY_TYPE,Ομαδοποίηση,null
680,51,GROUP_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{136, 135}"
682,51,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
683,51,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
684,51,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
685,51,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
687,51,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
688,51,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
689,51,OPTIONS_ACTIVITY_TYPE,Προαιρετική δραστηριότητα,{137}
690,51,OPTIONS_ACTIVITY_TYPE,Προαιρετική δραστηριότητα,{138}
691,51,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
692,52,TOOL_ACTIVITY_TYPE,Noticeboard,null
693,52,TOOL_ACTIVITY_TYPE,Share Resources,null
694,52,TOOL_ACTIVITY_TYPE,Q & A,null
695,52,TOOL_ACTIVITY_TYPE,Share Resources,null
696,52,TOOL_ACTIVITY_TYPE,Multiple Choice,null
697,52,TOOL_ACTIVITY_TYPE,Q & A,null
698,52,TOOL_ACTIVITY_TYPE,Chat,null
699,53,TOOL_ACTIVITY_TYPE,Οι 12 μήνες του Χρόνου,null
700,53,TOOL_ACTIVITY_TYPE,Παίξε και διάλεξε,null
701,53,TOOL_ACTIVITY_TYPE,Διάβασε και τραγούδησε,null
703,54,TOOL_ACTIVITY_TYPE,Icebreaking,null
704,54,TOOL_ACTIVITY_TYPE,Preposition Rock Grammar,null
705,54,TOOL_ACTIVITY_TYPE,Q & A,null
706,54,TOOL_ACTIVITY_TYPE,Independent Self Learning,null
707,54,TOOL_ACTIVITY_TYPE,Make A Video!!!!!!!,null
708,54,TOOL_ACTIVITY_TYPE,Chat,null
709,54,GROUPING_ACTIVITY_TYPE,Grouping,null
710,54,TOOL_ACTIVITY_TYPE,Let's Play,null
711,54,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
712,54,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
713,54,TOOL_ACTIVITY_TYPE,Assessment,null
714,54,TOOL_ACTIVITY_TYPE,Homework,null
715,54,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
702,54,TOOL_ACTIVITY_TYPE,Starting point,null
717,55,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
718,55,TOOL_ACTIVITY_TYPE,Προσομοιώσεις,null
719,55,TOOL_ACTIVITY_TYPE,Πείραμα1,null
720,55,TOOL_ACTIVITY_TYPE,ΑΣΚΗΣΕΙΣ ΓΙΑ ΛΥΣΗ,null
716,55,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
721,55,TOOL_ACTIVITY_TYPE,Στοιχεία θεωρίας,null
722,55,TOOL_ACTIVITY_TYPE,ANIMATION 2,null
723,55,TOOL_ACTIVITY_TYPE,ANIMATION 3,null
724,55,TOOL_ACTIVITY_TYPE,ANIMATION 1,null
725,55,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
726,55,TOOL_ACTIVITY_TYPE,MIT,null
727,55,TOOL_ACTIVITY_TYPE,ΔΙΚΤΥΑΚΟ ΜΑΘΗΜΑ,null
728,55,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
729,55,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
730,56,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
731,56,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
732,57,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
733,57,TOOL_ACTIVITY_TYPE,Εξάγωνο,null
734,57,TOOL_ACTIVITY_TYPE,Τέλος,null
735,57,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
736,57,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
737,57,TOOL_ACTIVITY_TYPE,Κύκλος,null
738,57,TOOL_ACTIVITY_TYPE,Παρατήρηση,null
739,57,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
740,57,GROUPING_ACTIVITY_TYPE,Ομαδ. Πολ. Επ.,null
741,57,GROUPING_ACTIVITY_TYPE,Ομαδ. Ερ. & Απ,null
743,58,GROUPING_ACTIVITY_TYPE,Grouping,null
742,58,TOOL_ACTIVITY_TYPE,Introduction,null
744,58,TOOL_ACTIVITY_TYPE,Chat,null
745,58,TOOL_ACTIVITY_TYPE,Chat,null
746,58,TOOL_ACTIVITY_TYPE,Noticeboard,null
747,58,TOOL_ACTIVITY_TYPE,Multiple Choice,null
748,58,TOOL_ACTIVITY_TYPE,Chat,null
749,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
750,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
751,59,TOOL_ACTIVITY_TYPE,Q & A,null
752,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
753,59,TOOL_ACTIVITY_TYPE,Multiple Choice,null
754,59,TOOL_ACTIVITY_TYPE,Mindmap,null
755,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
756,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
757,59,TOOL_ACTIVITY_TYPE,Q & A,null
758,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
759,59,TOOL_ACTIVITY_TYPE,Image Gallery,null
760,59,TOOL_ACTIVITY_TYPE,Q & A,null
761,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
762,59,TOOL_ACTIVITY_TYPE,Q & A,null
763,59,TOOL_ACTIVITY_TYPE,Noticeboard,null
764,59,TOOL_ACTIVITY_TYPE,Multiple Choice,null
765,59,TOOL_ACTIVITY_TYPE,Notebook,null
766,60,TOOL_ACTIVITY_TYPE,Introduction,null
767,60,TOOL_ACTIVITY_TYPE,Businesses by Size,null
768,60,TOOL_ACTIVITY_TYPE,Multiple Choice,null
769,60,TOOL_ACTIVITY_TYPE,Mindmap,null
770,60,TOOL_ACTIVITY_TYPE,Review Q's,null
772,61,TOOL_ACTIVITY_TYPE,Noticeboard,null
773,61,TOOL_ACTIVITY_TYPE,Notebook,null
771,61,TOOL_ACTIVITY_TYPE,Noticeboard,null
774,61,TOOL_ACTIVITY_TYPE,Chat,null
775,61,TOOL_ACTIVITY_TYPE,Q and A,null
776,61,TOOL_ACTIVITY_TYPE,Noticeboard,null
777,61,OPTIONS_ACTIVITY_TYPE,Optional Activity,{149}
778,61,TOOL_ACTIVITY_TYPE,Q and A,null
779,61,TOOL_ACTIVITY_TYPE,Voting,null
780,61,TOOL_ACTIVITY_TYPE,Forum,null
782,62,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
783,62,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
784,62,TOOL_ACTIVITY_TYPE,Share Resources,null
785,62,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
786,62,TOOL_ACTIVITY_TYPE,Q & A,null
787,62,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
788,62,TOOL_ACTIVITY_TYPE,Share Resources,null
789,62,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
790,62,TOOL_ACTIVITY_TYPE,Noticeboard,null
791,62,GROUPING_ACTIVITY_TYPE,Grouping,null
792,62,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{152, 153, 154, 151}"
794,62,TOOL_ACTIVITY_TYPE,Q & A,null
781,62,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
795,62,TOOL_ACTIVITY_TYPE,Noticeboard,null
796,62,TOOL_ACTIVITY_TYPE,Voting,null
797,62,TOOL_ACTIVITY_TYPE,Notebook,null
798,62,TOOL_ACTIVITY_TYPE,Submit Files,null
799,62,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
800,62,TOOL_ACTIVITY_TYPE,Q & A,null
801,62,TOOL_ACTIVITY_TYPE,Q & A,null
802,62,TOOL_ACTIVITY_TYPE,Q & A,null
806,63,TOOL_ACTIVITY_TYPE,Look Familiar?,null
807,63,TOOL_ACTIVITY_TYPE,Create your own Mindmap,null
808,63,TOOL_ACTIVITY_TYPE,Lesson Overview,null
809,63,TOOL_ACTIVITY_TYPE,Rocks Video,null
810,63,TOOL_ACTIVITY_TYPE,Q & A,null
811,63,GROUPING_ACTIVITY_TYPE,Grouping,null
812,63,TOOL_ACTIVITY_TYPE,Forum,null
813,63,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
814,63,TOOL_ACTIVITY_TYPE,Chat,null
815,63,TOOL_ACTIVITY_TYPE,End of lesson,null
816,64,TOOL_ACTIVITY_TYPE,Introduction: stage one ,null
817,64,TOOL_ACTIVITY_TYPE,Addition and Subtraction ,null
818,64,TOOL_ACTIVITY_TYPE,Game,null
819,64,GROUPING_ACTIVITY_TYPE,Grouping,null
820,64,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
821,64,TOOL_ACTIVITY_TYPE,Short answer questions ,null
822,64,TOOL_ACTIVITY_TYPE,Multiple Choice on addition and subtraction ,null
823,64,TOOL_ACTIVITY_TYPE,Survey ,null
824,64,TOOL_ACTIVITY_TYPE,Conclusion ,null
825,64,TOOL_ACTIVITY_TYPE,video on addition and subtraction ,null
826,64,TOOL_ACTIVITY_TYPE,Noticeboard,null
828,65,TOOL_ACTIVITY_TYPE,Mensajero Urgente!,null
827,65,TOOL_ACTIVITY_TYPE,Introducción,null
829,65,TOOL_ACTIVITY_TYPE,Q & A,null
830,65,TOOL_ACTIVITY_TYPE,2da misión,null
831,65,TOOL_ACTIVITY_TYPE,Forum,null
832,65,TOOL_ACTIVITY_TYPE,3ra misión,null
833,65,TOOL_ACTIVITY_TYPE,Resumen 3ra mision,null
834,66,TOOL_ACTIVITY_TYPE,ΣΤΟΧΟΙ,null
835,66,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
836,66,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{160, 161, 159}"
837,66,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
838,66,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
839,66,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
841,66,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
842,66,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
843,66,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
